problem_id,choice_label,value,misconception,cognitive_tag,explanation
amc8_2015_p14,A,16,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2015_p14,B,40,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2015_p14,C,72,place_value_error,divisibility,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2015_p14,E,200,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2015_p15,A,49,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p15,B,70,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p15,C,79,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p15,E,149,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p16,A,\dfrac{2}{15},additive_ratio_error,unit_rate_modeling,Choice A is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p16,C,\dfrac{11}{30},ratio_flip,part_whole_reasoning,Choice C is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p16,D,\dfrac{3}{8},wrong_total,unit_rate_modeling,Choice D is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p16,E,\dfrac{11}{15},scale_factor_error,part_whole_reasoning,Choice E is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p17,A,4,additive_ratio_error,unit_rate_modeling,Choice A is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p17,B,6,ratio_flip,part_whole_reasoning,Choice B is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p17,C,8,wrong_total,unit_rate_modeling,Choice C is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p17,E,12,scale_factor_error,part_whole_reasoning,Choice E is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p18,A,21,operation_error,equation_from_context,Choice A is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2015_p18,C,36,structure_misread,inverse_operations,Choice C is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2015_p18,D,40,near_miss,equation_from_context,Choice D is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2015_p18,E,42,fluency_slip,inverse_operations,Choice E is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2015_p19,B,\dfrac{1}{5},formula_confusion,diagram_reasoning,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p19,C,\dfrac{1}{4},diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p19,D,\dfrac{1}{3},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p19,E,\dfrac{1}{2},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p20,A,4,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p20,B,5,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p20,C,6,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p20,E,8,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p21,A,6 \sqrt{2},formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p21,B,9,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p21,D,9 \sqrt{2},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p21,E,32,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p23,A,A,additive_ratio_error,unit_rate_modeling,Choice A is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p23,B,B,ratio_flip,part_whole_reasoning,Choice B is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p23,C,C,wrong_total,unit_rate_modeling,Choice C is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p23,E,E,scale_factor_error,part_whole_reasoning,Choice E is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2015_p24,A,36,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p24,C,54,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p24,D,60,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p24,E,72,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p25,A,9,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p25,B,12 \dfrac{1}{2},diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p25,D,15 \dfrac{1}{2},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p25,E,17,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2015_p22,A,21,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p22,B,30,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p22,D,90,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2015_p22,E,1080,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p01,A,605,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p01,B,655,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p01,D,1005,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p01,E,1105,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p02,B,15,formula_confusion,diagram_reasoning,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p02,C,18,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p02,D,20,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p02,E,24,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p03,B,50,mean_median_confusion,mean_vs_median,Choice B is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p03,C,55,graph_misread,data_interpretation,Choice C is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p03,D,60,wrong_total,mean_vs_median,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p03,E,70,unit_error,data_interpretation,Choice E is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p04,A,6,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p04,C,15,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p04,D,18,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p04,E,30,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p05,A,0,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p05,B,2,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p05,C,4,place_value_error,divisibility,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p05,D,5,operation_error,factor_structure,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p06,A,3,mean_median_confusion,mean_vs_median,Choice A is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p06,C,5,graph_misread,data_interpretation,Choice C is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p06,D,6,wrong_total,mean_vs_median,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p06,E,7,unit_error,data_interpretation,Choice E is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p07,A,1^{2016},formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p07,C,3^{2018},diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p07,D,4^{2019},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p07,E,5^{2020},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p08,A,20,operation_error,equation_from_context,Choice A is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2016_p08,B,40,structure_misread,inverse_operations,Choice B is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2016_p08,D,80,near_miss,equation_from_context,Choice D is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2016_p08,E,100,fluency_slip,inverse_operations,Choice E is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2016_p09,A,9,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p09,C,16,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p09,D,49,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p09,E,63,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p10,A,\dfrac{1}{10},mean_median_confusion,mean_vs_median,Choice A is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p10,B,2,graph_misread,data_interpretation,Choice B is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p10,C,\dfrac{10}{3},wrong_total,mean_vs_median,Choice C is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p10,E,14,unit_error,data_interpretation,Choice E is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2016_p11,A,5,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p11,C,9,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p11,D,11,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p11,E,12,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p12,A,\dfrac{1}{2},additive_ratio_error,unit_rate_modeling,Choice A is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2016_p12,C,\dfrac{7}{13},ratio_flip,part_whole_reasoning,Choice C is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2016_p12,D,\dfrac{2}{3},wrong_total,unit_rate_modeling,Choice D is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2016_p12,E,\dfrac{14}{15},scale_factor_error,part_whole_reasoning,Choice E is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2016_p13,A,\dfrac{1}{6},case_omission,case_enumeration,Choice A is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p13,B,\dfrac{1}{5},overcounting,sample_space_modeling,Choice B is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p13,C,\dfrac{1}{4},order_confusion,case_enumeration,Choice C is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p13,E,\dfrac{1}{2},structure_misread,sample_space_modeling,Choice E is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p14,B,560,operation_error,fluency_precision,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p14,C,595,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p14,D,665,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p14,E,735,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p15,A,8,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p15,B,16,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p15,D,64,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p15,E,128,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p16,A,1 \dfrac{1}{4},operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p16,B,3 \dfrac{1}{3},structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p16,C,4,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p16,E,25,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2016_p17,A,30,case_omission,case_enumeration,Choice A is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p17,B,7290,overcounting,sample_space_modeling,Choice B is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p17,C,9000,order_confusion,case_enumeration,Choice C is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p17,E,9999,structure_misread,sample_space_modeling,Choice E is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p18,A,36,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p18,B,42,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p18,D,60,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p18,E,72,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p19,A,360,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p19,B,388,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p19,C,412,place_value_error,divisibility,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p19,D,416,operation_error,factor_structure,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p20,B,30,factor_misread,divisibility,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p20,C,60,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p20,D,120,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p20,E,180,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p21,A,\dfrac{3}{10},case_omission,case_enumeration,Choice A is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p21,C,\dfrac{1}{2},overcounting,sample_space_modeling,Choice C is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p21,D,\dfrac{3}{5},order_confusion,case_enumeration,Choice D is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p21,E,\dfrac{2}{3},structure_misread,sample_space_modeling,Choice E is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2016_p22,A,2,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p22,B,2 \dfrac{1}{2},diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p22,D,3 \dfrac{1}{2},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p22,E,4,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p23,A,90,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p23,B,105,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p23,D,135,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p23,E,150,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p24,B,2,factor_misread,divisibility,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p24,C,3,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p24,D,4,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p24,E,5,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2016_p25,A,4 \sqrt{3},formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p25,C,10,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p25,D,\dfrac{17 \sqrt{2}}{2},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2016_p25,E,\dfrac{17 \sqrt{3}}{2},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p01,B,2 \times 0+1+7,operation_error,fluency_precision,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p01,C,2+0 \times 1+7,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p01,D,2+0+1 \times 7,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p01,E,2 \times 0 \times 1 \times 7,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p02,A,70,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p02,B,84,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p02,C,100,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p02,D,106,fluency_slip,operation_selection,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p03,A,4,operation_error,equation_from_context,Choice A is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2017_p03,B,4 \sqrt{2},structure_misread,inverse_operations,Choice B is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2017_p03,D,8 \sqrt{2},near_miss,equation_from_context,Choice D is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2017_p03,E,16,fluency_slip,inverse_operations,Choice E is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2017_p04,A,210,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p04,B,240,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p04,C,"2,100",near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p04,E,"24,000",fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p05,A,1020,operation_error,equation_from_context,Choice A is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2017_p05,C,1220,structure_misread,inverse_operations,Choice C is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2017_p05,D,2240,near_miss,equation_from_context,Choice D is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2017_p05,E,3360,fluency_slip,inverse_operations,Choice E is a plausible distractor for equation solving; compare it with the original AMC8 answer key.
amc8_2017_p06,A,18,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p06,B,36,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p06,C,60,unit_error,diagram_reasoning,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p06,E,90,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p07,B,19,factor_misread,divisibility,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p07,C,101,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p07,D,111,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p07,E,1111,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p08,A,4,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p08,B,6,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p08,C,7,place_value_error,divisibility,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p08,E,9,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p09,A,1,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p09,B,2,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p09,C,3,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p09,E,5,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p10,A,\dfrac{1}{10},case_omission,case_enumeration,Choice A is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p10,B,\dfrac{1}{5},overcounting,sample_space_modeling,Choice B is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p10,D,\dfrac{2}{5},order_confusion,case_enumeration,Choice D is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p10,E,\dfrac{1}{2},structure_misread,sample_space_modeling,Choice E is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p12,A,2 and 19,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p12,B,20 and 39,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p12,C,40 and 59,place_value_error,divisibility,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p12,E,80 and 124,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p13,A,0,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p13,C,2,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p13,D,3,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p13,E,4,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p14,A,89,mean_median_confusion,mean_vs_median,Choice A is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2017_p14,B,92,graph_misread,data_interpretation,Choice B is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2017_p14,D,96,wrong_total,mean_vs_median,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2017_p14,E,98,unit_error,data_interpretation,Choice E is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2017_p15,A,8,case_omission,case_enumeration,Choice A is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p15,B,9,overcounting,sample_space_modeling,Choice B is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p15,C,12,order_confusion,case_enumeration,Choice C is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p15,E,36,structure_misread,sample_space_modeling,Choice E is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p16,A,\dfrac{3}{4},formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p16,B,\dfrac{3}{2},diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p16,C,2,unit_error,diagram_reasoning,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p16,E,\dfrac{5}{2},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p18,A,12,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p18,C,26,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p18,D,30,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p18,E,36,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p19,A,23,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p19,B,24,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p19,C,25,place_value_error,divisibility,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p19,E,27,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p20,A,\dfrac{14}{75},case_omission,case_enumeration,Choice A is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p20,C,\dfrac{107}{400},overcounting,sample_space_modeling,Choice C is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
