id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
ise_devmath_compoundineq_005,Write the interval of numbers greater than 6 and less than 12 as a compound inequality.,6<x<12,multiple_choice,A:x<12|B:6<x<12|C:x<6 or x>12|D:6>x>12|E:x>6,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 6 and less than 12 means 6 < x < 12.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4884,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_006,Write the interval of numbers greater than 7 and less than 13 as a compound inequality.,7<x<13,multiple_choice,A:7<x<13|B:x<7 or x>13|C:7>x>13|D:x>7|E:x<13,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 7 and less than 13 means 7 < x < 13.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4885,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_007,Write the interval of numbers greater than 8 and less than 14 as a compound inequality.,8<x<14,multiple_choice,A:x<8 or x>14|B:8>x>14|C:x>8|D:x<14|E:8<x<14,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 8 and less than 14 means 8 < x < 14.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4886,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_008,Write the interval of numbers greater than 9 and less than 15 as a compound inequality.,9<x<15,multiple_choice,A:9>x>15|B:x>9|C:x<15|D:9<x<15|E:x<9 or x>15,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 9 and less than 15 means 9 < x < 15.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4887,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_009,Write the interval of numbers greater than 10 and less than 16 as a compound inequality.,10<x<16,multiple_choice,A:x>10|B:x<16|C:10<x<16|D:x<10 or x>16|E:10>x>16,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 10 and less than 16 means 10 < x < 16.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4888,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_010,Write the interval of numbers greater than 11 and less than 17 as a compound inequality.,11<x<17,multiple_choice,A:x<17|B:11<x<17|C:x<11 or x>17|D:11>x>17|E:x>11,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 11 and less than 17 means 11 < x < 17.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4889,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_011,Write the interval of numbers greater than 12 and less than 18 as a compound inequality.,12<x<18,multiple_choice,A:12<x<18|B:x<12 or x>18|C:12>x>18|D:x>12|E:x<18,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 12 and less than 18 means 12 < x < 18.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4890,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_012,Write the interval of numbers greater than 13 and less than 19 as a compound inequality.,13<x<19,multiple_choice,A:x<13 or x>19|B:13>x>19|C:x>13|D:x<19|E:13<x<19,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 13 and less than 19 means 13 < x < 19.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4891,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_013,Write the interval of numbers greater than 14 and less than 20 as a compound inequality.,14<x<20,multiple_choice,A:14>x>20|B:x>14|C:x<20|D:14<x<20|E:x<14 or x>20,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 14 and less than 20 means 14 < x < 20.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4892,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_014,Write the interval of numbers greater than 15 and less than 21 as a compound inequality.,15<x<21,multiple_choice,A:x>15|B:x<21|C:15<x<21|D:x<15 or x>21|E:15>x>21,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 15 and less than 21 means 15 < x < 21.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4893,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_015,Write the interval of numbers greater than 16 and less than 22 as a compound inequality.,16<x<22,multiple_choice,A:x<22|B:16<x<22|C:x<16 or x>22|D:16>x>22|E:x>16,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 16 and less than 22 means 16 < x < 22.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4894,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_compoundineq_016,Write the interval of numbers greater than 17 and less than 23 as a compound inequality.,17<x<23,multiple_choice,A:17<x<23|B:x<17 or x>23|C:17>x>23|D:x>17|E:x<23,3,alg_linear_inequalities,inequality_solving,relation_direction;symbolic_fluency,operation_error;structure_misread,Greater than 17 and less than 23 means 17 < x < 23.,Algebra 1,Linear Equations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4895,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.1 Compound Inequalities,Standard,Algebra Readiness,inequality_solving,relation_direction;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_001,Solve |x - 5| = 2.,"3,7",multiple_choice,"A:3,7|B:7|C:3|D:-7,7|E:2",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 5 is 2, so x = 3 or x = 7.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4940,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_002,Solve |x - 6| = 3.,"3,9",multiple_choice,"A:9|B:3|C:-9,9|D:NaN|E:3,9",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 6 is 3, so x = 3 or x = 9.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4941,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_003,Solve |x - 7| = 4.,"3,11",multiple_choice,"A:3|B:-11,11|C:4|D:3,11|E:11",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 7 is 4, so x = 3 or x = 11.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4942,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_004,Solve |x - 8| = 5.,"3,13",multiple_choice,"A:-13,13|B:5|C:3,13|D:13|E:3",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 8 is 5, so x = 3 or x = 13.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4943,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_005,Solve |x - 9| = 6.,"3,15",multiple_choice,"A:6|B:3,15|C:15|D:3|E:-15,15",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 9 is 6, so x = 3 or x = 15.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4944,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_006,Solve |x - 10| = 2.,"8,12",multiple_choice,"A:8,12|B:12|C:8|D:-12,12|E:2",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 10 is 2, so x = 8 or x = 12.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4945,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_007,Solve |x - 11| = 3.,"8,14",multiple_choice,"A:14|B:8|C:-14,14|D:3|E:8,14",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 11 is 3, so x = 8 or x = 14.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4946,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_008,Solve |x - 12| = 4.,"8,16",multiple_choice,"A:8|B:-16,16|C:4|D:8,16|E:16",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 12 is 4, so x = 8 or x = 16.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4947,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_009,Solve |x - 13| = 5.,"8,18",multiple_choice,"A:-18,18|B:5|C:8,18|D:18|E:8",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 13 is 5, so x = 8 or x = 18.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4948,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_010,Solve |x - 14| = 6.,"8,20",multiple_choice,"A:6|B:8,20|C:20|D:8|E:-20,20",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 14 is 6, so x = 8 or x = 20.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4949,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_011,Solve |x - 15| = 2.,"13,17",multiple_choice,"A:13,17|B:17|C:13|D:-17,17|E:2",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 15 is 2, so x = 13 or x = 17.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4950,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_012,Solve |x - 16| = 3.,"13,19",multiple_choice,"A:19|B:13|C:-19,19|D:3|E:13,19",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 16 is 3, so x = 13 or x = 19.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4951,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_013,Solve |x - 17| = 4.,"13,21",multiple_choice,"A:13|B:-21,21|C:4|D:13,21|E:21",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 17 is 4, so x = 13 or x = 21.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4952,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_014,Solve |x - 18| = 5.,"13,23",multiple_choice,"A:-23,23|B:5|C:13,23|D:23|E:13",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 18 is 5, so x = 13 or x = 23.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4953,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_015,Solve |x - 19| = 6.,"13,25",multiple_choice,"A:6|B:13,25|C:25|D:13|E:-25,25",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 19 is 6, so x = 13 or x = 25.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4954,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abseq_016,Solve |x - 20| = 2.,"18,22",multiple_choice,"A:18,22|B:22|C:18|D:-22,22|E:2",4,arith_absolute_value;alg_linear_equations,equation_solving,number_line_distance;multi_step_planning,operation_error;structure_misread,"The distance from 20 is 2, so x = 18 or x = 22.",Algebra 1,Number Systems and Operations,ise-devmath-17-more-equations-inequalities,More Equations and Inequalities,4955,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 17.3 Absolute Value Equations,Honors,Algebra Readiness,equation_solving,number_line_distance;multi_step_planning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_001,Simplify sqrt(8).,2sqrt(2),multiple_choice,A:2sqrt(2)|B:sqrt(4)|C:8|D:4|E:sqrt(2),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"8 = 4 x 2, so sqrt(8) = 2sqrt(2).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5020,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_002,Simplify sqrt(27).,3sqrt(3),multiple_choice,A:sqrt(9)|B:27|C:9|D:sqrt(3)|E:3sqrt(3),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"27 = 9 x 3, so sqrt(27) = 3sqrt(3).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5021,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_003,Simplify sqrt(80).,4sqrt(5),multiple_choice,A:80|B:20|C:sqrt(5)|D:4sqrt(5)|E:sqrt(20),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"80 = 16 x 5, so sqrt(80) = 4sqrt(5).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5022,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_004,Simplify sqrt(175).,5sqrt(7),multiple_choice,A:35|B:sqrt(7)|C:5sqrt(7)|D:sqrt(35)|E:175,4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"175 = 25 x 7, so sqrt(175) = 5sqrt(7).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5023,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_005,Simplify sqrt(72).,6sqrt(2),multiple_choice,A:sqrt(2)|B:6sqrt(2)|C:sqrt(12)|D:72|E:12,4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"72 = 36 x 2, so sqrt(72) = 6sqrt(2).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5024,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_006,Simplify sqrt(12).,2sqrt(3),multiple_choice,A:2sqrt(3)|B:sqrt(6)|C:12|D:6|E:sqrt(3),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"12 = 4 x 3, so sqrt(12) = 2sqrt(3).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5025,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_007,Simplify sqrt(45).,3sqrt(5),multiple_choice,A:sqrt(15)|B:45|C:15|D:sqrt(5)|E:3sqrt(5),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"45 = 9 x 5, so sqrt(45) = 3sqrt(5).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5026,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_008,Simplify sqrt(112).,4sqrt(7),multiple_choice,A:112|B:28|C:sqrt(7)|D:4sqrt(7)|E:sqrt(28),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"112 = 16 x 7, so sqrt(112) = 4sqrt(7).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5027,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_009,Simplify sqrt(50).,5sqrt(2),multiple_choice,A:10|B:sqrt(2)|C:5sqrt(2)|D:sqrt(10)|E:50,4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"50 = 25 x 2, so sqrt(50) = 5sqrt(2).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5028,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_010,Simplify sqrt(108).,6sqrt(3),multiple_choice,A:sqrt(3)|B:6sqrt(3)|C:sqrt(18)|D:108|E:18,4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"108 = 36 x 3, so sqrt(108) = 6sqrt(3).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5029,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_011,Simplify sqrt(20).,2sqrt(5),multiple_choice,A:2sqrt(5)|B:sqrt(10)|C:20|D:10|E:sqrt(5),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"20 = 4 x 5, so sqrt(20) = 2sqrt(5).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5030,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_012,Simplify sqrt(63).,3sqrt(7),multiple_choice,A:sqrt(21)|B:63|C:21|D:sqrt(7)|E:3sqrt(7),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"63 = 9 x 7, so sqrt(63) = 3sqrt(7).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5031,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_013,Simplify sqrt(32).,4sqrt(2),multiple_choice,A:32|B:8|C:sqrt(2)|D:4sqrt(2)|E:sqrt(8),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"32 = 16 x 2, so sqrt(32) = 4sqrt(2).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5032,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
