id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,解方程：4x+2=22，x 的值是多少？,5,multiple_choice,A:5|B:20|C:6|D:-5|E:10,3,alg_linear_equations;prealg_expressions,one_variable_equation;inverse_operations,linear_equation_structure;equation_balance,inverse_operation_order_error;constant_term_error,先移项得 4x=20，再两边除以 4，得到 x=5。,CN Junior High Math,方程与代数,cn-junior-01-linear-equations,初中一元一次方程,24000,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-01-linear-equations; expansion=v1,Standard,Algebra Readiness,cn_linear_equation_solving,inverse_operations;symbolic_fluency,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_004,方程 x^2-3x+0=0 的两个根是多少？,0或3,multiple_choice,A:0|B:1或4|C:0或3|D:0或-3|E:3,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x-0)(x-3)=0，所以 x=0 或 x=3。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25083,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_005,方程 x^2-6x+5=0 的两个根是多少？,1或5,multiple_choice,A:2或6|B:1或5|C:-1或-5|D:6|E:5,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x-1)(x-5)=0，所以 x=1 或 x=5。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25084,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_006,方程 x^2-9x+14=0 的两个根是多少？,2或7,multiple_choice,A:2或7|B:-2或-7|C:9|D:14|E:3或8,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x-2)(x-7)=0，所以 x=2 或 x=7。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25085,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_007,方程 x^2-12x+27=0 的两个根是多少？,3或9,multiple_choice,A:-3或-9|B:12|C:27|D:4或10|E:3或9,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x-3)(x-9)=0，所以 x=3 或 x=9。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25086,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_008,方程 x^2-1x-12=0 的两个根是多少？,-3或4,multiple_choice,A:1|B:-12|C:-2或5|D:-3或4|E:3或-4,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x--3)(x-4)=0，所以 x=-3 或 x=4。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25087,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_009,方程 x^2+1x-2=0 的两个根是多少？,-2或1,multiple_choice,A:-2|B:-1或2|C:-2或1|D:2或-1|E:-1,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x--2)(x-1)=0，所以 x=-2 或 x=1。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25088,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_010,方程 x^2-2x-3=0 的两个根是多少？,-1或3,multiple_choice,A:0或4|B:-1或3|C:1或-3|D:2|E:-3,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x--1)(x-3)=0，所以 x=-1 或 x=3。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25089,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_011,方程 x^2-5x+0=0 的两个根是多少？,0或5,multiple_choice,A:0或5|B:0或-5|C:5|D:0|E:1或6,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x-0)(x-5)=0，所以 x=0 或 x=5。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25090,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_012,方程 x^2-8x+7=0 的两个根是多少？,1或7,multiple_choice,A:-1或-7|B:8|C:7|D:2或8|E:1或7,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x-1)(x-7)=0，所以 x=1 或 x=7。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25091,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_013,方程 x^2-11x+18=0 的两个根是多少？,2或9,multiple_choice,A:11|B:18|C:3或10|D:2或9|E:-2或-9,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x-2)(x-9)=0，所以 x=2 或 x=9。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25092,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-quadratic-roots_014,方程 x^2-9x+18=0 的两个根是多少？,3或6,multiple_choice,A:18|B:4或7|C:3或6|D:-3或-6|E:9,4,alg_quadratics;alg_factoring,quadratic_factoring;zero_product_property,factor_to_roots;quadratic_solving,sign_error;sum_product_confusion,该方程可分解为 (x-3)(x-6)=0，所以 x=3 或 x=6。,CN Junior High Math,二次函数,cn-junior-g9-quadratic-roots,九年级：二次方程因式分解,25093,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-quadratic-roots; expansion=v1,Honors,Algebra Readiness,cn_quadratic_factored_roots,factor_structure;symbolic_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_001,圆中一条弧的度数为 130°，它所对的圆周角是多少度？,65,multiple_choice,A:65|B:130|C:50|D:75|E:55,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 65°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25100,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_002,圆中一条弧的度数为 140°，它所对的圆周角是多少度？,70,multiple_choice,A:140|B:40|C:80|D:60|E:70,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 70°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25101,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_003,圆中一条弧的度数为 150°，它所对的圆周角是多少度？,75,multiple_choice,A:30|B:85|C:65|D:75|E:150,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 75°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25102,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_004,圆中一条弧的度数为 160°，它所对的圆周角是多少度？,80,multiple_choice,A:90|B:70|C:80|D:160|E:20,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 80°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25103,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_005,圆中一条弧的度数为 170°，它所对的圆周角是多少度？,85,multiple_choice,A:75|B:85|C:170|D:10|E:95,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 85°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25104,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_006,圆中一条弧的度数为 180°，它所对的圆周角是多少度？,90,multiple_choice,A:90|B:180|C:0|D:100|E:80,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 90°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25105,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_007,圆中一条弧的度数为 190°，它所对的圆周角是多少度？,95,multiple_choice,A:190|B:-10|C:105|D:85|E:95,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 95°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25106,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_008,圆中一条弧的度数为 200°，它所对的圆周角是多少度？,100,multiple_choice,A:-20|B:110|C:90|D:100|E:200,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 100°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25107,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_009,圆中一条弧的度数为 210°，它所对的圆周角是多少度？,105,multiple_choice,A:115|B:95|C:105|D:210|E:-30,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 105°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25108,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_010,圆中一条弧的度数为 220°，它所对的圆周角是多少度？,110,multiple_choice,A:100|B:110|C:220|D:-40|E:120,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 110°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25109,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_011,圆中一条弧的度数为 230°，它所对的圆周角是多少度？,115,multiple_choice,A:115|B:230|C:-50|D:125|E:105,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 115°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25110,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_012,圆中一条弧的度数为 240°，它所对的圆周角是多少度？,120,multiple_choice,A:240|B:-60|C:130|D:110|E:120,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 120°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25111,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_013,圆中一条弧的度数为 250°，它所对的圆周角是多少度？,125,multiple_choice,A:-70|B:135|C:115|D:125|E:250,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 125°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25112,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-inscribed-angle_014,圆中一条弧的度数为 260°，它所对的圆周角是多少度？,130,multiple_choice,A:140|B:120|C:130|D:260|E:-80,4,geo_circles;geo_angles,inscribed_angle;angle_relationship,arc_to_inscribed_angle;circle_angle,central_inscribed_confusion;half_angle_error,同弧所对圆周角等于弧度数的一半，所以为 130°。,CN Junior High Math,圆,cn-junior-g9-circle-inscribed-angle,九年级：圆周角与弧,25113,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-inscribed-angle; expansion=v1,Honors,AMC8 Transfer,cn_circle_inscribed_angle,geometric_reasoning;relation_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_001,半径为 10 的圆，面积是多少？,100π,multiple_choice,A:100π|B:20π|C:10π|D:200π|E:100,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 100π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25120,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_002,半径为 11 的圆，面积是多少？,121π,multiple_choice,A:22π|B:11π|C:242π|D:121|E:121π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 121π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25121,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_003,半径为 12 的圆，面积是多少？,144π,multiple_choice,A:12π|B:288π|C:144|D:144π|E:24π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 144π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25122,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_004,半径为 3 的圆，面积是多少？,9π,multiple_choice,A:18π|B:9|C:9π|D:6π|E:3π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 9π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25123,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
